degree,ccdf
178,0.00050105793320098
179,0.0004971637005595141
180,0.0004932694679180138
181,0.0004906733128236582
182,0.0004841829250879292
183,0.0004828848475408109
184,0.0004815867699936926
185,0.0004802886924464633
186,0.0004789906148993714
187,0.0004725002271635658
188,0.0004699040720692525
189,0.0004660098394277866
190,0.00046211560678634706
191,0.0004530290639562705
192,0.00044913483131484684
193,0.0004478367537677206
194,0.000442644443579102
195,0.0004387502109376361
196,0.00043485597829617014
197,0.00043096174565463547
198,0.00042966366810755154
199,0.0004270675130132039
200,0.0004244713579188827
201,0.00041668289263600106
203,0.0004153848150888405
204,0.0004114905824474089
205,0.00040629827225875594
207,0.00040370211716451933
209,0.0004011059620701717
210,0.00039850980697582407
212,0.0003959136518815108
214,0.00039201941924014793
215,0.00038423095395722403
216,0.0003803367213157581
217,0.00037644248867429217
218,0.0003725482560328685
219,0.00037125017848567356
220,0.00036865402339139467
221,0.0003634617132027417
222,0.00036086555810839406
224,0.0003582694030141495
225,0.0003517790152783439
226,0.0003491828601841073
227,0.00034658670508975965
228,0.000343990549995412
229,0.0003413943949011754
231,0.0003387982398068278
232,0.0003362020847125568
233,0.00033490400716536185
235,0.00033230785207112525
237,0.00032971169697674325
238,0.0003284136194296593
239,0.00032581746433534605
240,0.0003219232316938114
241,0.0003206251541467618
242,0.00031673092150522714
244,0.00031543284395810884
245,0.00031413476641099054
247,0.00031283668886382995
248,0.0003089424562222953
249,0.00030764437867521134
250,0.0003050482235808637
251,0.0003024520684865161
252,0.0002998559133922451
254,0.00029855783584516117
255,0.0002959616807507792
257,0.00029466360320366087
259,0.00029336552565654257
261,0.0002920674481093476
268,0.00028947129301503435
269,0.0002855770603736107
271,0.0002842789828264501
272,0.00028038475018502646
273,0.00027908667263779714
274,0.00027778859509063655
276,0.000273894362449205
281,0.00026870205226062866
283,0.00026740397471339934
284,0.0002661058971663154
288,0.0002635097420720444
290,0.0002622116645248151
292,0.00026091358697773116
297,0.00025831743188334917
299,0.00025701935433623086
300,0.00025572127678911256
301,0.00025442319924188323
302,0.0002531251216947993
305,0.0002505289666004173
306,0.000249230889053299
307,0.00024793281150610404
310,0.00024533665641186743
311,0.0002427405013175198
312,0.00024014434622320651
316,0.00023625011358174058
318,0.00023235588094031696
319,0.00023105780339319865
320,0.00022975972584596933
322,0.00022846164829885102
323,0.00022716357075172478
324,0.00022197126056307183
327,0.00021937510546880085
329,0.00021807702792168255
330,0.0002167789503744876
332,0.0002141827952801743
334,0.00021028856263878505
337,0.00020769240754440305
339,0.00020639432999731912
340,0.00020379817490293712
342,0.00020250009735581882
345,0.0002012020198087005
347,0.00019990394226150556
348,0.00019730778716723458
349,0.00019600970962007396
350,0.00019211547697853932
351,0.00019081739943142102
354,0.00018951932188433708
356,0.00018692316678995508
359,0.00018562508924283678
362,0.00018432701169571848
363,0.00018302893414855786
365,0.00017913470150702322
368,0.0001778366239599049
369,0.0001765385464127866
371,0.00017524046886555728
372,0.00017394239131843898
376,0.00017264431377132068
380,0.00017134623622420237
383,0.00017004815867700742
385,0.00016745200358273644
391,0.00016615392603554148
392,0.0001635577709412705
394,0.00016225969339404118
398,0.00016096161584692288
399,0.00015966353829980457
403,0.00015836546075260961
404,0.00015576930565833864
406,0.00015447122811122033
408,0.000153173150563991
410,0.0001518750730168727
412,0.0001505769954697544
414,0.00014927891792252508
415,0.00014798084037540677
417,0.00014668276282828847
418,0.00014538468528105914
421,0.00014408660773394084
422,0.00014278853018682253
423,0.00014149045263962758
428,0.0001388942975453566
430,0.00013759621999816164
432,0.00013500006490389067
438,0.00013370198735677236
439,0.00013240390980954304
443,0.00013110583226242473
444,0.00012980775471530643
445,0.0001285096771680771
449,0.0001272115996209588
450,0.0001259135220738405
456,0.00012461544452661117
465,0.00012331736697949287
466,0.00012201928943237456
470,0.00012072121188514524
471,0.00011942313433802693
475,0.00011812505679090863
478,0.00011682697924379033
481,0.000115528901696561
482,0.0001142308241494427
497,0.00011293274660232439
498,0.00011163466905509507
499,0.00011033659150797676
503,0.00010903851396085846
507,0.00010774043641362913
508,0.00010644235886651083
515,0.00010514428131939253
516,0.0001038462037721632
534,0.0001025481262250449
535,0.00010125004867792659
536,9.995197113080829e-05
537,9.865389358357896e-05
538,9.735581603646066e-05
544,9.605773848934236e-05
545,9.475966094211303e-05
558,9.346158339499473e-05
561,9.216350584787642e-05
563,9.08654283006471e-05
565,8.956735075352879e-05
568,8.826927320641049e-05
570,8.697119565918116e-05
581,8.567311811206286e-05
582,8.437504056494456e-05
583,8.307696301771523e-05
591,8.177888547059693e-05
592,8.048080792347862e-05
593,7.918273037636032e-05
594,7.788465282913099e-05
597,7.658657528204704e-05
599,7.399042018769941e-05
609,7.139426509342845e-05
610,7.009618754619913e-05
614,6.879810999908082e-05
619,6.750003245196252e-05
626,6.620195490473319e-05
642,6.490387735761489e-05
644,6.360579981049658e-05
654,6.230772226337828e-05
686,6.100964471614895e-05
702,5.9711567169030645e-05
704,5.841348962191234e-05
705,5.7115412074683015e-05
708,5.581733452756471e-05
711,5.451925698044641e-05
716,5.322117943321708e-05
774,5.192310188609878e-05
791,5.0625024338980474e-05
805,4.932694679175115e-05
817,4.8028869244632845e-05
833,4.673079169751454e-05
846,4.543271415039624e-05
849,4.413463660316691e-05
854,4.283655905604861e-05
885,4.1538481508930304e-05
901,4.024040396170098e-05
910,3.8942326414582674e-05
943,3.764424886738771e-05
953,3.504809377311674e-05
967,3.375001622599844e-05
973,3.245193867876911e-05
994,3.115386113165081e-05
1029,2.9855783584532504e-05
1050,2.8557706037303178e-05
1075,2.7259628490184874e-05
1149,2.596155094306657e-05
1152,2.4663473395948267e-05
1204,2.336539584871894e-05
1252,2.2067318301600637e-05
1390,2.0769240754482333e-05
1414,1.9471163207253007e-05
1421,1.8173085660134703e-05
1507,1.68750081130164e-05
1608,1.5576930565787074e-05
1634,1.427885301866877e-05
1644,1.2980775471550466e-05
1675,1.168269792432114e-05
1993,1.0384620377202837e-05
1998,9.086542830084533e-06
2338,7.78846528296623e-06
3003,6.490387735736904e-06
3640,5.1923101886186e-06
3882,3.894232641500297e-06
4237,2.5961550942709707e-06
36335,1.298077547152667e-06
